node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.807846,192.144109,0.0,0.0
1,7,99999.807866,192.038456,0.0,0.0
1,16,99999.807866,192.048051,0.050902,0.0
2,4,99999.856029,143.964009,0.262737,0.0
2,7,99999.808038,191.952012,0.005007,0.0
2,12,99999.808058,191.942417,0.326633,0.0
2,13,99999.807866,192.038456,0.915885,0.0
2,18,24999.856029,143.964009,0.550389,0.0
2,23,24999.856029,143.964009,0.448227,0.0
3,10,99999.807846,192.144109,0.0,0.0
3,11,24999.807866,192.038456,0.6423,0.0
3,14,1549.807846,192.153723,0.0,0.0
3,21,99999.807866,192.048051,0.107408,0.0
4,16,99999.808038,191.961608,0.126719,0.0
5,8,24999.807846,192.057665,0.072002,0.0
5,16,24999.808038,191.952012,0.192761,0.0
6,7,1549.807866,192.038456,0.487089,0.0
6,19,1549.807866,192.124882,0.0211,0.0
7,17,99999.808038,191.952012,0.025272,0.0
7,19,24999.807866,192.038456,0.22316,0.0
7,21,99999.808038,191.952012,0.0,0.0
8,9,24999.807866,192.038456,0.570059,0.0
9,15,24999.808038,191.952012,0.0,0.0
9,16,99999.808038,191.952012,0.0,0.0
10,11,24999.807866,192.038456,0.0,0.0
10,12,99999.807866,192.038456,0.0,0.0
10,16,99999.807866,192.038456,0.0,0.0
10,17,99999.807866,192.038456,0.0,0.0
12,22,99999.808058,191.942417,0.435233,0.0
13,14,1549.807846,192.153723,0.162721,0.0
13,17,99999.807866,192.038456,0.0,0.0
13,19,24999.807866,192.134494,0.0,0.0
15,20,24999.808038,191.961608,0.021696,0.0
17,20,99999.808038,191.952012,0.0,0.0
17,23,24999.808038,191.952012,0.20802,0.0
18,21,24999.808038,191.952012,0.322342,0.0
20,22,24999.808058,191.942417,0.827074,0.0
