node1,node2,free_bw,used_bw,delay,pkloss
1,3,97757.253288,2242634.147095,0.915647,0.0
1,7,99664.740488,335259.512097,1.159906,0.059844
1,16,98092.511544,1906890.182694,1.010418,0.017079
2,4,99770.047184,229941.274484,0.940084,0.0
2,7,99872.960546,127033.077668,1.045704,0.0
2,12,99875.35388,124639.863788,1.029968,0.0
2,13,99924.417227,75578.97926,1.016974,0.0
2,18,24868.173878,131819.505427,1.117349,0.0
2,23,24917.237225,82758.620898,1.062632,0.0
3,10,97977.643044,2022356.956435,0.907302,0.0
3,11,24688.673828,310712.272946,0.960946,0.0
3,14,1548.610721,1389.279261,0.932932,0.0
3,21,99827.4872,172504.141377,0.845551,0.0
4,16,99770.070267,229929.732985,0.870347,0.0
5,8,24811.930529,188069.470937,1.108527,0.0
5,16,24811.930529,188069.470937,0.980735,0.0
6,7,1479.196787,70796.105522,1.135468,0.0
6,19,1549.807248,192.742057,1.192093,0.0
7,17,99852.617207,147375.395643,0.884295,0.0
7,19,24963.955426,36044.573838,0.867963,0.0
7,21,99864.570281,135422.920877,0.916481,0.174216
8,9,23409.436804,1589964.862965,0.99051,0.0
9,15,24999.807248,192.751732,1.125574,0.0
9,16,96266.581008,3733418.99217,1.17588,0.007684
10,11,24686.280494,313105.486825,1.026154,0.0
10,12,99805.947194,194043.066292,1.005411,0.0
10,16,97839.823311,2160176.689088,1.071692,0.02574
10,17,99919.638627,79763.099779,0.974298,0.0
12,22,99949.547234,50450.233526,3.414035,0.0
13,14,1547.414174,2585.826139,0.944734,0.0
13,17,99875.366392,124633.607709,1.037955,0.0
13,19,24965.152093,34846.157795,0.972509,0.0
15,20,24998.610581,1389.348997,1.73378,0.0
17,20,99998.610721,1389.279261,12.147427,0.0
17,23,24918.433892,81562.013958,1.044869,0.0
18,21,24996.217247,3782.752736,0.869155,0.0
20,22,24999.807248,192.751732,2.898335,0.0
