node1,node2,free_bw,used_bw,delay,pkloss
1,3,96415.580674,3584419.325798,2.11072,0.0
1,7,98104.961985,1893656.235048,1.629949,0.0
1,16,96851.421142,3147701.45255,2.21312,0.013038
2,4,99757.759328,242228.557745,0.720859,0.02377
2,7,99593.254651,406745.34907,0.769019,0.0
2,12,99811.434287,187969.593919,0.693798,0.0
2,13,99966.418567,33576.394854,0.781775,0.0
2,18,23677.615523,1322384.476895,0.641346,0.0
2,23,24794.742949,205257.05141,0.942588,0.0
3,10,96367.523009,3632295.312444,3.58963,0.008349
3,11,24739.847939,260113.034113,2.626657,0.0
3,14,1387.614807,162368.949204,2.600431,0.0
3,21,99594.365746,405593.682162,0.779271,0.0
4,16,98575.225523,1424320.818798,0.86689,0.023764
5,8,24805.434174,194546.365856,1.218915,0.0
5,16,24784.012803,215987.197439,1.063228,0.0
6,7,1545.038015,4961.488496,4.895806,0.0
6,19,1478.259304,71737.108167,1.099348,0.0
7,17,99996.231246,3768.753751,1.006007,0.044723
7,19,24948.536561,51458.292173,1.044869,0.0
7,21,98411.905191,1587498.749875,0.944734,0.090744
8,9,23106.154462,1893561.432974,0.738144,0.0
9,15,23106.533307,1893372.010536,1.301289,0.033003
9,16,96449.676968,3550323.032303,0.903368,0.0
10,11,24731.5006,268459.120822,2.769709,0.0
10,12,99684.993998,314974.495499,3.627181,0.13986
10,16,94303.292659,5696084.763171,3.628254,0.028703
10,17,97866.893379,2132127.540354,2.925873,0.028506
12,22,99986.693339,13306.661332,4.434824,0.0
13,14,1409.081541,140911.410487,0.922203,0.0
13,17,99749.437888,249990.940165,1.126528,0.0
13,19,24875.790316,124203.471526,10.659099,0.0
15,20,23103.959188,1895349.872015,3.86703,0.032949
17,20,98046.726018,1953176.298959,2.437592,0.0
17,23,24795.935187,204064.812963,1.009464,0.0
18,21,23823.186319,1176217.621762,0.755191,0.053191
20,22,24941.388278,58611.722344,4.482865,0.0
