node1,node2,free_bw,used_bw,delay,pkloss
1,3,97612.94964,2386335.650433,2.174973,0.012566
1,7,99699.604237,299770.223398,1.404166,0.083612
1,16,99800.903277,199086.776737,2.50268,0.0
2,4,99946.205656,53791.656392,1.986504,0.0
2,7,99912.892265,87099.031548,0.988245,0.0
2,12,99833.028183,166359.609494,3.708124,0.0
2,13,99858.073541,141330.935252,2.310276,0.190114
2,18,24975.98721,24012.789768,3.428936,0.0
2,23,24984.321407,15677.026238,2.905369,0.0
3,10,97662.973621,2337026.378897,2.343893,0.0
3,11,24977.178257,22821.742606,1.254082,0.0
3,14,1546.235012,3764.98801,2.013564,0.0
3,21,99973.605116,26393.565535,1.064897,0.0
4,16,99946.20028,53794.344496,1.556158,0.0
5,8,24934.293994,65702.723122,0.88799,0.0
5,16,24934.293994,65702.723122,1.722693,0.0
6,7,1549.808096,191.875285,1.700878,0.0
6,19,1497.402078,52595.294131,1.043081,0.0
7,17,99840.175894,159808.135902,1.075387,0.0
7,19,24948.577711,51412.013645,2.907157,0.0
7,21,99856.887556,143083.847026,1.173854,0.0
8,9,24297.090328,702874.558381,2.372503,0.042265
9,15,24999.808115,191.856112,2.267838,0.0
9,16,97705.851319,2294034.076765,1.108766,0.0
10,11,24978.369305,21629.614881,2.210617,0.0
10,12,99996.234259,3765.364283,3.577352,0.036819
10,16,97679.648281,2320351.718626,2.028823,0.038388
10,17,99960.503597,39496.402878,2.629042,0.0
12,22,99995.042974,4956.530478,3.795147,0.0
13,14,1547.425802,2574.069454,0.814319,0.0
13,17,99836.634692,163365.307754,0.850797,0.168919
13,19,24998.617106,1382.824603,1.853704,0.0
15,20,24998.61683,1383.100988,2.135873,0.0
17,20,99998.616968,1382.962781,2.874136,0.0
17,23,24984.321407,15677.026238,3.014088,0.0
18,21,24865.219824,134780.175859,2.294898,0.0
20,22,24997.425802,2574.069454,2.578855,0.0
