node1,node2,free_bw,used_bw,delay,pkloss
1,3,99694.564369,305420.355853,1.811147,0.0
1,7,99691.018204,308385.677135,4.058123,0.0
1,16,97030.239024,2969313.374626,1.14429,0.02007
2,4,99766.129226,233870.774155,2.122402,0.0
2,7,99965.233047,34766.953391,2.587199,0.0
2,12,99958.083808,41916.191619,3.661156,0.0
2,13,99913.958187,86037.509593,2.161503,0.0
2,18,24792.358472,207641.528306,2.778769,0.0
2,23,24996.231246,3768.565294,2.096176,0.0
3,10,99681.448435,318535.634705,0.995398,0.0
3,11,24999.807962,192.038408,1.182914,0.0
3,14,1462.76583,87234.170251,0.936031,0.0
3,21,99774.474895,224928.985797,0.963569,0.0
4,16,99766.129226,233859.079447,1.785874,0.0
5,8,24999.807962,192.038408,1.170635,0.0
5,16,24999.855971,144.028806,1.868844,0.0
6,7,1549.807962,192.038408,1.168251,0.0
6,19,1549.807962,192.038408,1.059294,0.0
7,17,99862.70054,137299.459892,0.857949,0.0
7,19,24979.537861,20461.11533,2.355218,0.0
7,21,99830.510102,169489.89798,8.159399,0.0
8,9,24979.539908,20460.092018,4.172325,0.0
9,15,24978.34767,21651.247741,2.455592,0.0
9,16,97113.39868,2886456.975764,2.157688,0.0
10,11,24991.462292,8537.707542,1.08242,0.0
10,12,99819.79798,179614.912882,0.891924,0.0
10,16,99750.630126,249369.873975,0.978112,0.0
10,17,99893.69874,106301.260252,1.156569,0.0
12,22,99990.270054,9729.459443,2.125621,0.0
13,14,1459.188757,90811.243373,0.777125,0.0
13,17,99890.111033,109883.471143,1.014113,0.0
13,19,24981.922577,18076.519175,3.285408,0.0
15,20,24971.194239,28804.32072,4.733086,0.0
17,20,99904.428886,95571.114223,1.421809,0.0
17,23,24998.615723,1384.207635,2.186894,0.0
18,21,24999.807962,192.038408,6.452441,0.0
20,22,24943.772755,56224.433806,1.801252,0.0
