node1,node2,free_bw,used_bw,delay,pkloss
1,3,99530.113011,469886.988699,0.987887,0.0
1,7,98056.848,1942057.048105,0.965357,0.0
1,16,97850.632,2148283.359936,0.993252,0.0
2,4,99588.568,411432.0,0.801682,0.167504
2,7,99649.36,350640.0,0.996828,0.0
2,12,99704.192,295808.0,1.106024,0.0
2,13,99902.064,97936.0,0.889659,0.0
2,18,24829.352,170648.0,1.112819,0.0
2,23,24999.808,192.0,1.097441,0.0
3,10,98068.574857,1931328.571257,1.010776,0.0
3,11,24996.231623,3768.188419,1.200795,0.0
3,14,1508.083808,41916.191619,1.25277,0.0
3,21,98266.466647,1733446.676668,0.967026,0.0
4,16,99588.568,411432.0,0.893116,0.167785
5,8,24999.808,192.0,1.110554,0.0
5,16,24999.856,144.0,0.870228,0.0
6,7,1547.423742,2576.128813,1.11711,0.0
6,19,1481.857186,68139.407141,0.935674,0.0
7,17,99875.84,124160.0,0.948191,0.0
7,19,24931.864,68136.0,1.286864,0.0
7,21,98266.64,1732764.0,1.090884,0.0
8,9,23222.536,1777464.0,1.294971,0.0
9,15,22808.912,2191088.0,1.043677,0.0
9,16,98269.024,1730952.0,1.100063,0.017209
10,11,24998.616,1384.0,1.325369,0.0
10,12,99918.752,80652.0,1.05834,0.0
10,16,96137.728,3861676.0,0.995398,0.01438
10,17,97788.648,2211352.0,0.959277,0.013699
12,22,99955.704,44296.0,1.515269,0.0
13,14,1509.275928,40722.036204,1.179934,0.0
13,17,99849.60096,150391.519952,1.102448,0.0
13,19,24997.423742,2576.128813,1.085162,0.0
15,20,22808.912,2190978.456554,1.00863,0.0
17,20,97801.76,2198240.0,1.131058,0.0
17,23,24999.807981,192.000002,1.221418,0.0
18,21,24958.088,41912.0,1.045585,0.0
20,22,24992.656,7344.0,1.078129,0.0
