node1,node2,free_bw,used_bw,delay,pkloss
1,3,98505.933187,1493992.102551,0.908494,0.0
1,7,99743.476695,256497.65233,4.355669,0.0
1,16,98862.526253,1136877.687769,1.062512,0.0
2,4,99929.472947,70527.052705,1.02663,0.201613
2,7,99936.625663,63371.168717,1.010299,0.529101
2,12,99853.177318,146815.341134,1.043677,0.0
2,13,99857.931586,142061.309552,1.009345,0.0
2,18,24980.734073,19265.926593,1.041055,0.0
2,23,24997.423742,2576.257626,1.098514,0.0
3,10,98532.162432,1467837.567514,1.021385,0.0
3,11,24890.122024,109276.421541,0.883341,1.0
3,14,1524.768431,25230.30764,1.076579,0.0
3,21,99843.624725,156367.455509,1.09601,0.0
4,16,99929.472947,70527.052705,0.953913,0.20202
5,8,24880.59606,118813.792562,1.15335,0.048996
5,16,24880.59606,119397.970197,1.274824,0.0
6,7,1548.615723,1384.138428,2.218843,0.0
6,19,1494.964993,55032.254976,0.941753,0.0
7,17,99779.265927,220734.073407,0.624418,0.0
7,19,24944.970497,55026.751475,0.95737,0.529101
7,21,99965.236524,34761.738174,1.029491,0.0
8,9,24350.038008,649333.431443,0.983357,0.181159
9,15,24820.990099,178413.841384,0.926852,0.0
9,16,97937.235447,2062661.404368,0.985384,0.0
10,11,24891.314263,108084.242711,0.968695,0.970874
10,12,99973.578716,26418.642128,0.899911,1.724138
10,16,98211.629163,1787864.154289,0.899553,0.030469
10,17,99760.168034,239235.847169,0.511885,0.024963
12,22,99995.039504,4960.248025,0.881314,0.0
13,14,1525.960788,24038.009562,1.031518,0.0
13,17,99815.059012,184931.740223,0.54121,0.0
13,19,24997.423485,2576.386464,1.128316,0.0
15,20,24819.79798,180202.020202,1.10352,0.0
17,20,99818.605861,181394.139414,0.452876,0.0
17,23,24998.615862,1384.138414,0.571012,0.0
18,21,24893.709371,105694.569457,0.993371,0.934579
20,22,24998.615862,1384.138414,0.999093,0.0
