node1,node2,free_bw,used_bw,delay,pkloss
1,3,99865.192884,134800.38009,0.0,0.0
1,7,95845.020486,4154591.496127,0.0,0.007206
1,16,99451.762119,548210.485603,0.0,0.0
2,4,97426.632021,2572900.88116,0.0,0.013036
2,7,97567.203678,2432322.199084,0.0,0.01253
2,12,99802.034983,197955.125176,0.0,0.0
2,13,99693.647811,306336.881792,0.0,0.0
2,18,24875.902049,124097.951024,0.0,0.0
2,23,24996.233883,3765.740593,0.0,0.0
3,10,98326.219646,1673696.731633,0.0,0.0
3,11,24999.808115,191.875282,0.0,0.0
3,14,1508.165284,41834.715699,0.314832,0.0
3,21,98400.07195,1599572.181919,0.583649,0.018692
4,16,97426.374813,2573496.58331,0.0,0.0
5,8,23263.932034,1735807.763984,1.941204,0.0
5,16,23263.932034,1736067.966017,0.0,0.017153
6,7,1548.61683,1383.170098,0.0,0.0
6,19,1480.713572,69286.428143,0.0,0.0
7,17,99877.093453,122894.264669,2.283335,0.0
7,19,24971.21727,28782.730362,0.0,0.0
7,21,98359.408355,1640159.876885,0.0,0.0
8,9,24998.616692,1383.101015,0.0,0.0
9,15,24880.667666,119326.370794,0.0,0.0
9,16,97707.546227,2292453.773114,0.0,0.0
10,11,24995.042479,4956.778206,0.0,0.0
10,12,99873.51924,126468.120392,0.0,0.0
10,16,98204.361819,1795458.742698,0.0,0.017841
10,17,99842.542729,157441.536651,0.0,0.0
12,22,99873.51924,126474.439374,0.0,0.0
13,14,1506.926152,43073.848306,0.0,0.0
13,17,99624.553268,375409.217299,1.375675,0.0
13,19,24900.931441,99063.608902,0.0,0.0
15,20,24880.679592,119314.445908,0.0,0.0
17,20,99954.534733,45462.995466,0.387073,0.0
17,23,24997.425545,2574.326694,0.0,0.0
18,21,24999.808096,191.904048,0.0,0.0
20,22,24838.968516,161031.484258,0.0,0.0
