node1,node2,free_bw,used_bw,delay,pkloss
1,3,99845.438843,154561.156859,1.06144,0.176056
1,7,97879.87146,2118931.512352,1.043558,0.0
1,16,97435.774252,2564097.009025,1.07038,0.0
2,4,99680.200844,319783.100671,11.503696,0.0
2,7,99758.055835,241944.165495,1.159191,0.0
2,12,99841.799558,158200.441856,0.721693,0.0
2,13,99997.413395,2586.605081,1.026273,0.0
2,18,24886.089576,113910.42378,1.13368,0.0
2,23,24819.074204,180336.366449,2.668619,0.0
3,10,98347.909219,1652090.781282,1.057863,0.0
3,11,24993.822053,6177.63721,1.20914,0.0
3,14,1548.610163,1389.767539,1.053452,0.0
3,21,98349.106246,1650728.001381,1.08099,0.018961
4,16,99680.232955,319767.044884,1.107931,0.0
5,8,23265.31432,1734598.588497,1.069307,0.0
5,16,23265.31432,1734598.588497,1.005769,0.0
6,7,1547.413135,2586.734957,1.11115,0.0
6,19,1481.576622,68419.942935,1.146078,0.0
7,17,99685.020584,313798.203484,1.086473,0.0
7,19,24874.119301,125874.378989,1.496196,0.0
7,21,98382.78542,1617133.394306,0.950813,0.0
8,9,24999.80719,192.800121,0.959754,0.0
9,15,24999.80721,192.790441,0.93174,0.0
9,16,97590.432774,2409567.225625,1.086116,0.01235
10,11,24999.80719,192.800121,1.044154,0.0
10,12,99956.7142,43285.800362,0.871301,0.0
10,16,98347.909219,1652007.836669,0.88191,0.035868
10,17,99798.706568,201293.432416,1.070142,0.23753
12,22,99991.427998,8572.00241,0.669599,0.0
13,14,1547.413395,2586.605081,1.062751,0.0
13,17,99956.7142,43285.800362,0.795245,0.0
13,19,24941.152842,58844.203593,0.946045,0.0
15,20,24997.413395,2586.605081,1.040578,0.0
17,20,99954.320145,45677.561997,0.855923,0.0
17,23,24820.271112,179139.399031,1.164079,0.0
18,21,24990.231951,9768.049001,1.044989,0.0
20,22,24957.911227,42088.772846,0.900626,0.0
