node1,node2,free_bw,used_bw,delay,pkloss
1,3,99550.558832,449441.16765,2.905846,0.0
1,7,99730.496851,268934.156269,1.47593,0.17301
1,16,99780.50195,219476.106973,1.980424,0.0
2,4,99993.848615,6151.384862,3.245473,0.0
2,7,99892.528,107466.626937,1.733303,0.0
2,12,99942.592,57405.129887,2.378941,0.0
2,13,99987.889211,12108.973029,2.159953,0.0
2,18,24872.264,127729.613839,2.638459,0.0
2,23,24999.808,191.990401,1.496077,0.0
3,10,99762.671199,237328.80136,1.056194,0.0
3,11,24997.424515,2575.356167,1.053572,0.0
3,14,1549.808058,191.932824,0.915647,0.0
3,21,99766.19938,233777.246888,1.553893,0.0
4,16,99993.848615,6151.384862,4.219532,0.0
5,8,24999.808,191.961615,5.578876,0.0
5,16,24999.808,191.990401,2.211094,0.0
6,7,1539.081092,10917.816546,1.147985,0.0
6,19,1406.810957,143189.043287,1.107931,0.0
7,17,99974.776,25222.738926,1.181722,0.0
7,19,24654.23173,345206.902483,2.548337,0.114286
7,21,99829.369063,170630.936906,3.038287,0.0
8,9,24986.701319,13276.014929,3.82781,2.040816
9,15,24999.808,191.980804,2.057314,0.0
9,16,99950.940906,49059.094091,2.565026,0.0
10,11,24935.446455,64547.091227,3.839493,0.0
10,12,99689.981006,309469.497151,1.291156,0.131752
10,16,99760.239976,239736.055186,3.360868,0.0
10,17,99711.430571,288002.342823,1.171231,0.304878
12,22,99927.096,72904.0,1.603007,0.0
13,14,1549.808058,191.942417,1.479626,0.0
13,17,99823.462615,175967.9226,1.398206,0.318471
13,19,24813.911826,186078.87286,2.05183,0.0
15,20,24998.616,1383.930807,1.935005,0.0
17,20,99990.272973,9727.027297,3.523231,0.0
17,23,24999.808,191.990401,3.47507,0.0
18,21,24718.524148,280879.912009,2.07293,0.191939
20,22,24998.616,1384.0,3.617764,0.0
