node1,node2,free_bw,used_bw,delay,pkloss
1,3,98146.964268,1852943.006192,1.053452,0.0
1,7,98375.004003,1624995.996798,1.123667,0.016878
1,16,99691.994795,307989.792094,0.823975,0.0
2,4,98633.738365,1365596.790514,1.113057,0.023513
2,7,99622.834267,377165.732586,1.0432,0.0
2,12,98811.6253,1187778.222578,0.830173,0.025634
2,13,99993.843074,6156.92554,0.696778,0.0
2,18,24860.232186,139743.795036,8.439779,0.0
2,23,24977.141713,22858.286629,1.15478,0.0
3,10,98186.335702,1813573.542049,1.061797,0.0
3,11,24991.457166,8542.834267,0.974298,0.0
3,14,1546.228606,3771.394255,0.984907,0.0
3,21,99969.983987,30016.01281,1.015782,0.0
4,16,98633.8751,1365528.422738,0.940681,0.023518
5,8,24490.416333,509583.666934,0.668287,0.079808
5,16,23072.041633,1927265.483757,0.682712,0.016639
6,7,1451.985588,98014.411529,0.980496,0.0
6,19,1547.421938,2578.06245,0.831366,0.0
7,17,99928.230584,71765.824548,1.116991,0.0
7,19,23697.101681,1302898.318655,1.605153,0.0
7,21,99961.633307,38366.693355,1.154423,0.0
8,9,24950.896717,49103.282626,0.764728,0.15674
9,15,24999.807846,192.153723,1.034498,0.0
9,16,98737.535782,1262401.044046,0.680685,0.0
10,11,24989.071257,10928.742994,1.179338,0.0
10,12,98695.908727,1303494.795837,1.55139,0.0
10,16,97850.104083,2149895.916732,0.787258,0.0
10,17,98627.910328,1372021.019197,0.959754,0.0
12,22,99997.421938,2577.933457,2.82371,0.0
13,14,1547.42168,2578.320488,0.917554,0.0
13,17,98688.751001,1311248.999199,1.008511,0.0
13,19,23694.715773,1305284.227382,2.128482,0.0228
15,20,24998.614892,1385.108086,2.284408,0.0
17,20,99998.614892,1385.108086,2.175212,0.0
17,23,24978.334668,21665.332266,2.479315,0.0
18,21,24972.417934,27582.065653,1.063108,0.0
20,22,24999.807846,192.144109,1.892567,0.0
