node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.808,192.0,1.089334,0.0
1,7,99999.808,192.0,1.066566,0.0
1,16,99999.807981,192.009601,1.302481,0.0
2,4,99999.807981,192.009601,1.080394,0.0
2,7,99999.808,192.0,1.093149,0.0
2,12,99999.808,192.0,0.918388,0.0
2,13,99999.808,168.0,1.098514,14.285714
2,18,24999.808,191.990401,0.839591,0.0
2,23,24999.808,192.0,1.024246,0.0
3,10,99999.808,191.990401,1.071692,0.0
3,11,24999.808,191.990401,1.068592,0.0
3,14,1549.807981,192.009601,1.172185,0.0
3,21,99999.808,192.0,1.084566,0.0
4,16,99999.855986,144.007201,1.291633,0.0
5,8,24999.808,191.990401,1.062393,0.0
5,16,24999.808,191.990401,0.921607,0.0
6,7,1549.807981,192.019202,1.372814,0.0
6,19,1549.807981,192.009601,1.26338,0.0
7,17,99999.807981,192.009601,0.919223,0.0
7,19,24999.807981,192.009601,1.006722,0.0
7,21,99999.807981,192.009601,1.11115,0.0
8,9,24999.808,191.990401,0.939608,0.0
9,15,24999.807981,192.000002,1.12009,0.0
9,16,99999.856,144.0,1.018167,0.0
10,11,24999.808019,191.980802,1.178861,0.0
10,12,99999.808,192.0,0.936151,0.0
10,16,99999.808,191.990401,1.074433,0.0
10,17,99999.808,192.0,1.064897,0.0
12,22,99999.808,192.0,0.951767,0.0
13,14,1549.808,192.0,1.110315,0.0
13,17,99999.808,191.990401,1.165152,0.0
13,19,24999.807981,192.000002,1.079798,0.0
15,20,24999.807981,192.009601,1.025319,0.0
17,20,99999.808,192.0,1.149654,0.0
17,23,24999.808,192.0,0.983477,0.0
18,21,24999.808,192.0,0.987053,0.0
20,22,24999.808,192.0,1.064181,0.0
