node1,node2,free_bw,used_bw,delay,pkloss
1,3,97682.758345,2317241.655005,2.29609,0.0
1,7,95787.423546,4211595.573394,2.276182,0.039667
1,16,96442.274863,3556356.072611,1.850843,0.0
2,4,99962.874563,37125.437281,2.954245,0.0
2,7,99844.925537,155074.462769,1.862049,0.0
2,12,99890.198901,109801.09945,1.077056,0.0
2,13,99973.59984,25805.777103,1.029968,1.190476
2,18,24880.655738,119338.298064,0.898123,0.0
2,23,24995.042479,4957.521239,1.930594,0.0
3,10,99749.638217,250361.78293,2.626538,0.0
3,11,22878.896441,2120891.575411,2.023339,0.014374
3,14,1548.61683,1383.170098,2.864122,0.0
3,21,99578.050975,421927.940687,2.644062,0.0
4,16,99962.874563,37125.437281,1.057267,0.0
5,8,24999.808077,191.90405,2.809286,0.0
5,16,22322.455018,2677411.171663,0.93627,0.0
6,7,1430.667666,119326.370794,3.474832,0.0
6,19,1545.042974,4957.025785,2.454758,0.0
7,17,96013.369315,3986034.982507,1.966357,0.022217
7,19,24786.52539,213453.275496,2.865314,0.0
7,21,99679.32034,320679.66017,1.455903,0.0
8,9,22732.792325,2267207.675394,1.058578,0.0
9,15,21480.3998,3518408.795603,0.962973,0.067568
9,16,97053.465267,2945939.030483,1.045465,0.0
10,11,22861.237381,2138655.744684,2.195835,0.0
10,12,99690.042979,309941.532932,2.360344,0.0
10,16,97397.781109,2602088.857628,1.895428,0.0
10,17,99569.711144,430267.35403,2.98202,0.0
12,22,99993.851074,6148.925537,1.479149,0.0
13,14,1548.61683,1383.170098,14.933586,0.0
13,17,99767.484258,232504.123313,2.523899,0.137174
13,19,24780.589705,219399.330916,1.854658,0.143885
15,20,21479.208396,3520791.604196,2.250791,0.0
17,20,96406.532734,3592871.564221,2.306938,0.03126
17,23,24995.042479,4957.521239,2.00665,0.0
18,21,24706.693323,293292.019324,1.082659,0.0
20,22,24959.30035,40699.650175,1.543403,0.0
