node1,node2,free_bw,used_bw,delay,pkloss
1,3,99782.864,217125.144286,3.67415,0.0
1,7,99762.576258,237411.871187,1.058459,0.0
1,16,99968.812881,31184.000312,4.391909,0.0
2,4,99918.743874,81256.125613,2.41816,0.0
2,7,99913.975398,86020.30123,2.9459,0.0
2,12,99807.876788,192113.606161,2.681613,0.0
2,13,99959.275928,40720.000407,1.577139,0.0
2,18,24842.448245,157543.877588,2.72119,0.0
2,23,24849.60096,150399.039904,2.338648,0.0
3,10,99983.121688,16878.312169,3.716707,0.0
3,11,24998.616,1384.0,3.635883,0.0
3,14,1547.424,2575.871213,2.672076,0.0
3,21,99792.379238,207014.381038,2.637863,0.0
4,16,99918.743874,81256.125613,2.658606,0.0
5,8,24999.856,143.992801,1.122475,0.0
5,16,24999.807981,192.009601,3.74341,0.0
6,7,1545.039504,4960.248025,1.167417,0.0
6,19,1498.552,51445.427857,1.978397,0.0
7,17,99970.005001,29994.9995,12.434363,0.0
7,19,24882.980298,117013.850985,0.929594,0.0
7,21,99849.60096,150399.039904,3.708243,0.0
8,9,24991.463146,8536.000085,2.548218,0.0
9,15,24999.807981,192.019202,2.187371,0.0
9,16,99980.734073,19265.926593,4.075289,0.0
10,11,24996.232,3767.811619,1.88148,0.0
10,12,99962.856,37142.142986,2.468824,0.0
10,16,99949.744,50253.487451,2.071619,0.0
10,17,99964.044404,35952.00036,3.48413,0.0
12,22,99968.816,31184.0,0.96941,0.0
13,14,1545.040496,4959.50405,2.038717,0.0
13,17,99835.343534,164640.001646,0.832558,0.0
13,19,24831.736,168255.587641,0.829458,0.0
15,20,24998.615862,1384.138414,1.044512,0.0
17,20,99992.655266,7344.734473,1.207471,0.0
17,23,24851.985199,148014.80148,1.036048,0.0
18,21,24723.264,276736.0,1.947045,0.0
20,22,24995.039504,4960.49605,0.981092,0.0
