node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.808038,191.961608,1.423597,0.0
1,7,99999.808038,191.961608,1.576662,0.0
1,16,99999.808038,191.952012,1.154423,0.0
2,4,99999.808038,191.961608,1.502633,0.0
2,7,99999.808038,191.952012,1.565695,0.0
2,12,99999.856029,143.971206,1.772642,0.0
2,13,99999.856029,143.964009,1.7066,0.0
2,18,24999.808038,191.961608,1.567245,0.0
2,23,24999.808038,191.952012,1.672149,0.0
3,10,99999.808038,191.952012,1.101732,0.0
3,11,24999.808038,191.961608,1.496553,0.0
3,14,1549.808038,191.961608,1.40965,0.0
3,21,99999.808038,191.961608,1.631141,0.0
4,16,99999.808038,191.961608,1.122594,0.0
5,8,24999.808038,191.961608,0.905156,0.0
5,16,24999.856029,143.971206,0.959873,0.0
6,7,1549.808038,191.952012,1.389861,0.0
6,19,1549.808038,191.952012,1.355767,0.0
7,17,99999.808038,191.961608,1.519799,0.0
7,19,24999.808038,191.961608,1.106977,0.0
7,21,99999.808038,191.961608,1.994967,0.0
8,9,24999.808058,191.942417,1.349688,0.0
9,15,24999.856029,143.964009,1.132965,0.0
9,16,99999.808038,191.961608,1.096487,0.0
10,11,24999.808038,191.961608,1.111269,0.0
10,12,99999.808038,191.952012,0.945091,0.0
10,16,99999.808038,191.961608,1.438022,0.0
10,17,99999.808038,191.952012,1.391172,0.0
12,22,99999.808038,191.961608,0.682235,0.0
13,14,1549.808038,191.961608,1.783252,0.0
13,17,99999.808038,191.952012,1.01316,0.0
13,19,24999.808038,191.952012,1.307845,12.5
15,20,24999.808038,191.952012,1.044869,0.0
17,20,99999.808058,191.942417,1.799464,0.0
17,23,24999.808038,191.961608,1.043797,0.0
18,21,24999.808038,191.961608,1.482368,0.0
20,22,24999.808038,191.961608,1.232862,0.0
