node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.808,191.990401,1.128912,0.0
1,7,99999.808019,191.980802,1.189947,0.0
1,16,99999.808,191.990401,1.64938,0.0
2,4,99999.808,192.0,0.860691,0.0
2,7,99999.808,191.990401,1.562119,0.0
2,12,99999.808019,191.980802,1.397729,0.0
2,13,99999.808,191.990401,0.82922,0.0
2,18,24999.808019,191.980802,1.349092,0.0
2,23,24999.808,191.990401,1.364827,0.0
3,10,99999.808,191.990401,1.180053,0.0
3,11,24999.808,191.990401,1.049399,0.0
3,14,1549.808,192.0,1.306772,0.0
3,21,99999.808019,191.980802,1.453042,0.0
4,16,99999.808019,191.980802,1.134515,0.0
5,8,24999.808,191.990401,0.977516,0.0
5,16,24999.808019,191.980802,1.652718,0.0
6,7,1549.808,191.990401,1.024842,0.0
6,19,1549.808,191.990401,1.122117,0.0
7,17,99999.808,192.0,1.577258,0.0
7,19,24999.808019,191.980802,1.3901,0.0
7,21,99999.808019,191.980802,1.479268,0.0
8,9,24999.808,192.0,1.023412,0.0
9,15,24999.808,192.0,1.567006,0.0
9,16,99999.808019,191.980802,1.661658,0.0
10,11,24999.808,191.990401,1.504302,0.0
10,12,99999.808,191.990401,1.195312,0.0
10,16,99999.808019,191.980802,1.564741,0.0
10,17,99999.808,192.0,1.210809,0.0
12,22,99999.856014,143.985601,1.382709,0.0
13,14,1549.808,192.0,0.92566,0.0
13,17,99999.808,191.990401,0.67091,0.0
13,19,24999.808,192.0,1.386285,0.0
15,20,24999.808,192.0,1.594424,0.0
17,20,99999.808,192.0,1.529694,0.0
17,23,24999.808,191.990401,1.104236,0.0
18,21,24999.808,191.990401,1.467586,0.0
20,22,24999.856,143.992801,1.158118,0.0
