node1,node2,free_bw,used_bw,delay,pkloss
1,3,99999.808019,191.980802,2.550006,0.0
1,7,99999.808,191.990401,1.371741,0.0
1,16,99999.808,191.990401,1.613379,0.0
2,4,99999.808,192.0,2.398491,0.0
2,7,99999.808,192.0,1.991391,0.0
2,12,99999.808,192.0,2.216458,0.0
2,13,99999.808,192.0,2.201796,0.0
2,18,24999.808,191.990401,1.310945,0.0
2,23,24999.808019,191.980802,2.146959,0.0
3,10,99999.808019,191.980802,12.12883,0.0
3,11,24999.808,192.0,1.043439,0.0
3,14,1549.808,191.990401,1.524091,0.0
3,21,99999.808,192.0,1.697779,0.0
4,16,99999.808,192.0,2.694249,0.0
5,8,24999.808,191.990401,0.914693,0.0
5,16,24999.808,192.0,1.498342,0.0
6,7,1549.808,191.990401,1.530766,0.0
6,19,1549.808,191.990401,1.102328,0.0
7,17,99999.808,192.0,1.21069,0.0
7,19,24999.808,192.0,1.680493,0.0
7,21,99999.808,192.0,3.16155,0.0
8,9,24999.808019,191.980802,1.61469,0.0
9,15,24999.808,191.990401,2.120972,0.0
9,16,99999.808,191.990401,3.065109,0.0
10,11,24999.808,191.990401,1.700401,0.0
10,12,99999.856,143.992801,1.547694,0.0
10,16,99999.808,191.990401,1.09458,0.0
10,17,99999.856,143.992801,1.810908,0.0
12,22,99999.808,192.0,1.062512,0.0
13,14,1549.808,191.990401,1.397967,0.0
13,17,99999.808,191.990401,1.232028,0.0
13,19,24999.808,191.990401,1.456141,0.0
15,20,24999.808,191.990401,1.282096,0.0
17,20,99999.808,192.0,1.064539,0.0
17,23,24999.808019,191.980802,1.592755,0.0
18,21,24999.808,192.0,1.435876,0.0
20,22,24999.808,191.990401,0.776649,0.0
